handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_c8deb810-797a-48c4-9bee-9dba2b6ff09b,Product,Reflective Hi-Vis Safety Vest,"<p>Made with a tough cotton/poly blend, and enhanced with a bright reflected tape, these lightweight, breathable safety vests come in a huge range of fluro and Hi-vis colors</p><p>&nbsp;</p><p>All prices are GST exclusive</p>",bb4003_105b32dcf0624f57b4abe931aad870f2~mv2.png,Accessories (Agricultural RPA),,,30,,TRUE,PERCENT,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_2742edf1-618b-9b89-c18e-32a819b85082,Product,P30 2018 Peristaltic Pump Upgrade Kit,"<p>&nbsp;</p><p>Performance parameters:</p><p>&nbsp;</p><p>Compared with the P series 2018 single pump flow rate of 670ml/min, after the upgrade, the single pump flow can reach 1.2L/min, the whole machine can reach 4.8L / min, the flow rate is about doubled</p><p>&nbsp;</p><p>&nbsp;</p><p>All prices are GST exclusive</p>",bb4003_e594b39c0948470eb3a17574e528631d~mv2.png;bb4003_b46fc0bbb64548f9bfb0a99016d1831f~mv2.jpg;bb4003_a6caa92d730445e68cc8b2694d44b811~mv2.jpg;bb4003_01660cdf596047318fe92be98688c21a~mv2.jpg,Parts - P30 Compatible;Parts - All,14-002-00133,New,455,,TRUE,PERCENT,0,1,,,,,,,,,,,,,,,,,,,,,In the Box,"<ul>
	<li>4 x (Upgrade) P30 2018 Peristaltic Pump</li>
	<li>12 x (Upgraded) P-Series Peristaltic Pump Tube (6.4x9.6mm)</li>
	<li>8 x M2.5*8*4.5&nbsp;Hexagon Socket Screws</li>
</ul>
",Compatibility,"<p>Aircraft: P30 2018</p>
",Important Information,"<p>One set of Upgrade Kit Allowed per Aircraft, if you are unable to provide your Aircraft Serial Number, ID, or provided Incorrect repeating ID. Item will not be posted</p>
",,,,,,,Aircraft S/N,20,TRUE,,,,
product_4d3db26f-8e88-c457-6b06-ab05e9d83610,Product,P20 2018 Propeller (CW),<p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>All prices are GST exclusive</p>,bb4003_e01577cfacf84411a58a9e596d615c32~mv2.jpg;bb4003_0c6f309ac25a43439aad18454784cd76~mv2.jpg,Parts - Propeller;Parts - P20 Compatible;Parts - All,02-006-00069,,115,,FALSE,PERCENT,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XAG
product_b4542939-e29b-348a-6f8c-18b948fd8135,Product,P20 2018 Propeller (CCW),<p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>All prices are GST exclusive</p>,bb4003_ad2ee5dac2d14ad5aab1fb2d60f85701~mv2.jpg;bb4003_dc1b8493acb74519a706b4c05ad89b4c~mv2.jpg,Parts - Propeller;Parts - P20 Compatible;Parts - All,02-006-00068,,115,,FALSE,PERCENT,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XAG
product_38ba0323-86d1-46ea-190e-f852817b1ac4,Product,P20 2018 Carbon Fiber Body Frame,<p>&nbsp;</p><p>&nbsp;</p><p>All prices are GST exclusive</p>,bb4003_bee3b2bb6131448e84609f861283c542~mv2.png;bb4003_6f70cafdaf55489c989bd1615eab0d45~mv2.png,Parts - P20 Compatible;Parts - All,14-001-00128,,662,,FALSE,PERCENT,0,OutOfStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_16d7ff2e-a887-c650-51f8-f866a5122687,Product,P20 2018 Landing Skid (Rear-right),<p>&nbsp;</p><p>14-001-00033</p><p>All prices are GST exclusive</p>,bb4003_095ac886dfe74b678aa542f89ef9b9a5~mv2.jpg;bb4003_a881802bcb9743eea848b0d52c0186f1~mv2.jpg,Parts - P20 Compatible;Parts - All,14-001-00125,,56,,TRUE,PERCENT,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f18321a9-c5dc-25dc-68a2-fd4d6c23f441,Product,P20 2018 Landing Skid (Rear-left),<p>&nbsp;</p><p>14-001-00031</p><p>All prices are GST exclusive</p>,bb4003_31d25449cdae4c929015e73ba39d2827~mv2.png;bb4003_aa1c5a6bbf19471bb3601e1dc066034a~mv2.png,Parts - P20 Compatible;Parts - All,14-001-00124,,56,,TRUE,PERCENT,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eaafd347-424b-5549-75ca-10db4fada5a5,Product,P20 2018 Landing Skid (Front-right),<p>&nbsp;</p><p>14-001-00032</p><p>All prices are GST exclusive</p>,bb4003_7fad13e613074cf29c1c008c55be1643~mv2.png;bb4003_52d03d48a1cb4a7bbc0022b3a2a7b423~mv2.png,Parts - P20 Compatible;Parts - All,14-001-00123,,108,,TRUE,PERCENT,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e06642b9-97bd-6630-42ee-880366a6b3f9,Product,P20 2018 Landing Skid (Front-left),<p>14-001-00030</p>,bb4003_c190ad53a9824dcdba1a2c8d919e08fe~mv2.png;bb4003_cf7cf45f2f8d4dec9aa8b9d52bb773cc~mv2.png,Parts - P20 Compatible;Parts - All,14-001-00122,,108,,TRUE,PERCENT,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1ff4961b-80d6-8212-1765-4f325fc289cc,Product,M3*8*10 Cylindrical Rubber Buffer (4 pcs),<p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>All prices are GST exclusive</p>,bb4003_bf6b4890ef40422ab127af5a333ad394~mv2.png;bb4003_43341f96d4a94939b1e2e25035273729~mv2.png;bb4003_ce035b085f164fce88610202c2cbc0ee~mv2.png,Parts - P30 Compatible;Parts - All,14-001-00119,,11,,FALSE,PERCENT,0,OutOfStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_57051e90-df96-5d06-0ff7-51e3cde980b4,Product,P30 2018 Peristaltic Pump Corrosion-resistant Inner Tube,<p>&nbsp;</p><p>&nbsp;</p><p>All prices are GST exclusive</p>,bb4003_16e1d7bee4194f4b8864771b40fb9794~mv2.jpg;bb4003_575e935982e4415f96102499e1c9b660~mv2.jpg,Parts - P30 Compatible;Parts - All,14-001-00118,,21,,FALSE,PERCENT,0,OutOfStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c4d89bbe-237a-9338-7cf4-0e74ff2d0eb3,Product,P10/P20 2018 Peristaltic Pump Corrosion-resistant Inner Tube,<p>&nbsp;</p><p>&nbsp;</p><p>All prices are GST exclusive</p>,bb4003_a1baa79184dc4f708be0d78231749dcd~mv2.jpg;bb4003_266aa141901b4e039e09586c87fbd299~mv2.jpg,Parts - P20 Compatible;Parts - All,14-001-00117,,18,,FALSE,PERCENT,0,OutOfStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c8eda27b-2e64-c32f-a7df-63ea6f8928a9,Product,P20 2018 Battery Sliding Rail,<p>&nbsp;</p><p>&nbsp;</p><p>All prices are GST exclusive</p>,bb4003_68e6ee25835247e78c6253ea94d6419a~mv2.png,Parts - P20 Compatible;Parts - All,14-001-00115,,18,,FALSE,PERCENT,0,OutOfStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_46741302-ed3c-4e85-36a1-aa9dc73827af,Product,P20 2018 Spray Tube Kit (Long),<p>&nbsp;</p><p>&nbsp;</p><p>All prices are GST exclusive</p>,bb4003_7a776a1c633442b6ad3311a1ba21eb70~mv2.jpg,Parts - P20 Compatible;Parts - All,14-001-00113,,35,,FALSE,PERCENT,0,OutOfStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ac68773d-8534-9294-50e3-24a068a717d3,Product,P20 2018 Spray Tube Kit (Short),<p>&nbsp;</p><p>&nbsp;</p><p>All prices are GST exclusive</p>,bb4003_f500ceb9957e47688d8e1b6b85dba6e8~mv2.jpg,Parts - P20 Compatible;Parts - All,14-001-00112,,35,,FALSE,PERCENT,0,OutOfStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_67d07aba-0148-4156-705a-224f8a11e3a8,Product,P20 2018 Peristaltic Pump Tube,<p>&nbsp;</p><p>&nbsp;</p><p>All prices are GST exclusive</p>,bb4003_8aac858ec41e4c39b2e1e6525e138c17~mv2.jpg,Parts - P20 Compatible;Parts - All,14-001-00111,,7,,FALSE,PERCENT,0,OutOfStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d08749d4-4cf1-bd4c-cd77-52171ce67873,Product,P10/ P20 2018 Pump Driver Board,<p>&nbsp;</p><p>&nbsp;</p><p>All prices are GST exclusive</p>,bb4003_b1457f8b1a58454ca769a704cf1fb1d1~mv2.jpg,Parts - P20 Compatible;Parts - All,14-001-00109,,334,,FALSE,PERCENT,0,OutOfStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d3ebb694-16c5-6345-4ab9-164e22b3817f,Product,P10/ P20 2018 Peristaltic Pump,<p>&nbsp;</p><p>&nbsp;</p><p>All prices are GST exclusive</p>,bb4003_2aa4fc5ed6bc44c991f65710ae702695~mv2.jpg;bb4003_bc9f39d0aff74d13aa047e576e58ade0~mv2.jpg,Parts - P20 Compatible;Parts - All,14-001-00107,,167,,FALSE,PERCENT,0,OutOfStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b276c857-15e2-0177-9011-2020120b6bca,Product,P10/ P20 2018 Spray Nozzle,<p>&nbsp;</p><p>&nbsp;</p><p>All prices are GST exclusive</p>,bb4003_f2bfd922260b49e49c48f52c79d21d04~mv2.jpg;bb4003_5f1d6ea34c59439393ffb13465bdb81e~mv2.jpg;bb4003_105e5f474d75422eace7b0cd1b812d0b~mv2.jpg,Parts - P20 Compatible;Parts - All,14-001-00106,,56,,FALSE,PERCENT,0,OutOfStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_2ffb768b-3dbf-9440-b519-4f01e96b853b,Product,P20 2018 4G Cellular Antenna Rack (Front),<p>&nbsp;</p><p>&nbsp;</p><p>All prices are GST exclusive</p>,bb4003_243f90f45b52434fb33709d69eeacf25~mv2.png;bb4003_7700069a50124fa58d196a758e524d6d~mv2.png,Parts - P20 Compatible;Parts - All,14-001-00102,,133,,FALSE,PERCENT,0,OutOfStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6c3c51e3-59c6-3eb0-b373-1ad7ebbeb771,Product,P20 2018 4G Cellular Antenna (Right),<p>&nbsp;</p><p>&nbsp;</p><p>All prices are GST exclusive</p>,bb4003_3bdcea9cead1401bb080c2db318c33bf~mv2.jpg,Parts - P20 Compatible;Parts - All,14-001-00101,,237,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4a55117e-406b-62da-30a6-bd2c6e3b88a8,Product,P20 2018 4G Cellular Antenna (Left),<p>&nbsp;</p><p>&nbsp;</p><p>All prices are GST exclusive</p>,bb4003_fc543953d0fd40e19aa344d5f4bc0d2b~mv2.jpg,Parts - P20 Compatible;Parts - All,14-001-00100,,237,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7ef04198-2635-1641-8b61-4a4aff063410,Product,P10/ P20 2018 Terrain Module,<p>&nbsp;</p><p>&nbsp;</p><p>All prices are GST exclusive</p>,bb4003_08ff8a2c12a74207b3beb47bbfc8b340~mv2.png,Parts - P20 Compatible;Parts - All,14-001-00099,,1253,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b16c8d7b-72fa-b812-8ba9-4f39d32530ad,Product,P10/ P20 2018 NFC Module Kit,<p>&nbsp;</p><p>&nbsp;</p><p>All prices are GST exclusive</p>,bb4003_6299fb47c1c949e0baa2458104ca19a2~mv2.png,Parts - P20 Compatible;Parts - All,14-001-00098,,140,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7918048a-5319-7442-b981-aee0798d844e,Product,P20 2018 ESC-Motor Cables,<p>&nbsp;</p><p>&nbsp;</p><p>All prices are GST exclusive</p>,bb4003_fa65e3708f484b2287601e61f9b059d6~mv2.jpg,Parts - P20 Compatible;Parts - All,14-001-00097,,21,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a546b2ae-5e28-ff2d-b9fb-835590d84f97,Product,P10/ P20 2018 RTK Module,<p>&nbsp;</p><p>&nbsp;</p><p>All prices are GST exclusive</p>,bb4003_c6a1bb45e5da45279bd987ed30ae9e24~mv2.png,Parts - P20 Compatible;Parts - All,14-001-00094,,3306,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_482de466-05d2-215e-ac9e-abad17df8964,Product,P10/ P20 2018 DLS Module,<p>&nbsp;</p><p>&nbsp;</p><p>All prices are GST exclusive</p>,bb4003_c99672bcaa3e4a1f9ea9947cbaa7e575~mv2.png;bb4003_ab2cf20b8a7d4bfdaa9b6176c4c27704~mv2.png,Parts - P20 Compatible;Parts - All,14-001-00093,,2784,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_75fdb836-677d-0654-57d4-5914e887d94c,Product,P20 2018 Taillight PCBA,<p>&nbsp;</p><p>&nbsp;</p><p>All prices are GST exclusive</p>,bb4003_0a8e2e01cd654d9890e2a6e1fbe006c7~mv2.jpg,Parts - P20 Compatible;Parts - All,14-001-00092,,174,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8f2d2e3f-4b33-c436-e0d3-706d70a64875,Product,P10/20/30 2018 Flowmeter Impeller Kit,<p>&nbsp;</p><p>&nbsp;</p><p>All prices are GST exclusive</p>,bb4003_8a9702e6d6d842bda5c3331faeb8337b~mv2.jpg;bb4003_39d162f7761242e493870a3b0a49ad03~mv2.jpg,Parts - P30 Compatible;Parts - P20 Compatible;Parts - All,14-001-00089,,9,,TRUE,PERCENT,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c6fe1db2-60bb-1273-29c4-a8bea19d999c,Product,P20 2018 GPS Antenna Mounting Kit,<p>&nbsp;</p><p>&nbsp;</p><p>All prices are GST exclusive</p>,bb4003_8a2cf2162afb4b5ab563af7e099353ed~mv2.png;bb4003_67b6324b0c3347cda4ac025551c29ce8~mv2.png,Parts - P20 Compatible;Parts - All,14-001-00086,,42,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_937beb3b-7416-676e-872c-7f28acfd054e,Product,P20 2018 Motor Mount,<p>&nbsp;</p><p>&nbsp;</p><p>All prices are GST exclusive</p>,bb4003_7454efb0b4154e4e9719566e4ca19414~mv2.png;bb4003_049eb3c927eb4ab1be298309baceb93d~mv2.png,Parts - P20 Compatible;Parts - All,14-001-00085,,101,,TRUE,PERCENT,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7a576b52-026d-af54-b7e9-aa7c5deaee71,Product,P20 2018 Motor Housing Kit,<p>&nbsp;</p><p>&nbsp;</p><p>All prices are GST exclusive</p>,bb4003_9c3d651e7f9e4f1aac81b54d22142ec5~mv2.png;bb4003_26ed84c15a0940609c0d5bb42a056294~mv2.png;bb4003_acf5cc26f35b43be90c1f70c51da8c59~mv2.png,Parts - P20 Compatible;Parts - All,14-001-00084,,53,,FALSE,PERCENT,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_05745792-9998-466a-4cdd-988bf15de2f9,Product,P20 2018 Motor Top Housing (CW),<p>&nbsp;</p><p>&nbsp;</p><p>All prices are GST exclusive</p>,bb4003_baea9663bf9440a0b6df8c9c232b8bc4~mv2.png,Parts - P20 Compatible;Parts - All,14-001-00083,,18,,FALSE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_2f93d148-9592-ea13-7f5d-1e23ffda277a,Product,P20 2018 Motor Top Housing (CCW),<p>&nbsp;</p><p>&nbsp;</p><p>All prices are GST exclusive</p>,bb4003_e5bffca28ab74ece9cf5a909fb694cb8~mv2.png;bb4003_275ec342cce84b76b178a4a7fbd9207f~mv2.png,Parts - P20 Compatible;Parts - All,14-001-00082,,18,,FALSE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c8e39ba3-ea3f-3f7b-f4be-f26a0d79c6b4,Product,P20 2017/2018 FOC ESC,<p>&nbsp;</p><p>&nbsp;</p><p>All prices are GST exclusive</p>,bb4003_69b72c396bcc4b9d964aa1234a52f5a6~mv2.jpg;bb4003_11b6f859cc554324aac6b991111abebf~mv2.jpg;bb4003_fe58bfba515842fb98276b304c19fc13~mv2.jpg,Parts - P20 Compatible;Parts - All,14-001-00008,,202,,FALSE,PERCENT,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1f0f5935-8858-65e5-d0f8-2f6ff9bdfc38,Product,P20 2018 Hood Bottom Cover,<p>&nbsp;</p><p>&nbsp;</p><p>All prices are GST exclusive</p>,bb4003_e51d7370e63f482995823bad86cf8f35~mv2.png;bb4003_9f38a7faebca4a43bfe06335bc53224a~mv2.png,Parts - P20 Compatible;Parts - All,05-002-00430,,133,,FALSE,PERCENT,0,OutOfStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_90d56a64-93ca-eced-c3a7-5e677b58606a,Product,P20 2018 Hood Top Cover,<p>&nbsp;</p><p>&nbsp;</p><p>All prices are GST exclusive</p>,bb4003_fe32270f74c5441cb48972655ed2900c~mv2.png;bb4003_8c39f2cbca96465eab140c95250f65ab~mv2.png,Parts - P20 Compatible;Parts - All,05-002-00429,,157,,FALSE,PERCENT,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c6cda7d4-b486-4b96-f173-f5df1859e4a9,Product,P10/ P20 2018 Connector - Navigation Light Module,<p>&nbsp;</p><p>&nbsp;</p><p>All prices are GST exclusive</p>,bb4003_85c2c52c44694616849622c1c017fa5d~mv2.png;bb4003_86c7d5c6f3db4e60af94100188a3def2~mv2.png,Parts - P20 Compatible;Parts - All,05-002-00415,,28,,FALSE,PERCENT,0,OutOfStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f147ad8b-e8c8-80c9-73d5-736908b8af2c,Product,P20 P30 2018 Temperature Sensor,<p>&nbsp;</p><p>&nbsp;</p><p>All prices are GST exclusive</p>,bb4003_e0e1a03f1c9748c5b9160299bb428b1f~mv2.jpg;bb4003_7900145443dc485489dc2a674279d89d~mv2.jpg,Parts - P20 Compatible;Parts - P30 Compatible;Parts - All,05-002-00380,,63,,FALSE,PERCENT,0,OutOfStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f9bf59af-5a00-9761-5d53-d356198dee33,Product,P20 2018 Carbon Alloy Frame Arm (Long),<p>&nbsp;</p><p>&nbsp;</p><p>All prices are GST exclusive</p>,bb4003_1b3abc5bf74e4912abb60c1360860a41~mv2.jpg,Parts - P20 Compatible;Parts - All,05-002-00351,,940,,FALSE,PERCENT,0,OutOfStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_69a2ca3f-17a7-6b50-c1c5-413e49d35eec,Product,P20 2018 Carbon Alloy Frame Arm (Short),<p>&nbsp;</p><p>&nbsp;</p><p>All prices are GST exclusive</p>,bb4003_78ef33979b2c467196c5553aa35514d2~mv2.png;bb4003_1cd331bfc35f483b889ad05ed4fcf74c~mv2.png,Parts - P20 Compatible;Parts - All,05-002-00350,,870,,TRUE,PERCENT,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bb5777bd-3ed5-548c-6066-a21e0b29b26a,Product,P10/ P20 2018 NFC Adhesive,<p>&nbsp;</p><p>&nbsp;</p><p>All prices are GST exclusive</p>,bb4003_dc6a55aa539e4562b909e78398c25793~mv2.png;bb4003_4b9f35c3746b4a3b85d4db58df5c6113~mv2.png,Parts - P20 Compatible;Parts - All,02-008-00036,,6,,FALSE,PERCENT,0,OutOfStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_850b989c-eb01-8c2b-5be6-0636a0320dea,Product,P20 2018 A12 Motor,<p>&nbsp;</p><p>&nbsp;</p><p>All prices are GST exclusive</p>,bb4003_7469531ee46f4f17a99461d76cd09f7f~mv2.jpg,Parts - P20 Compatible;Parts - All,02-005-00077,,453,,TRUE,PERCENT,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_027ef0de-0283-6963-2846-de70c545f8fb,Product,Propeller Holder,<p>&nbsp;</p><p>&nbsp;</p><p>All prices are GST exclusive</p>,bb4003_f0d38a1635024d2aa4629cea818787b1~mv2.png;bb4003_5092add982754b3489b6ca96c8275fe6~mv2.png;bb4003_5e24232df9d5488cb5939a6fcadd624f~mv2.png,Parts - P20 Compatible;Parts - Propeller;Parts - All,02-001-02244,,7,,TRUE,PERCENT,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XAG
product_daee1b5e-c89a-bbda-dae4-e3acb3762751,Product,P20 2018 4G Cellular Antenna Rack Case (Right),<p>&nbsp;</p><p>&nbsp;</p><p>All prices are GST exclusive</p>,bb4003_025066a53cab43c78bfa0fa2178b4083~mv2.png,Parts - P20 Compatible;Parts - All,02-001-01621,,18,,FALSE,PERCENT,0,OutOfStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5317debf-6131-5c9d-ae16-4f94bf85bbff,Product,P20 2018 4G Cellular Antenna Rack Case (Left),<p>&nbsp;</p><p>&nbsp;</p><p>All prices are GST exclusive</p>,bb4003_7cb46621f07942bea07a0ca8d4750b83~mv2.png,Parts - P20 Compatible;Parts - All,02-001-01620,,18,,FALSE,PERCENT,0,OutOfStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4daf8a4d-288b-6c0a-c084-9a09b4aa2c0d,Product,P20 2018 Motor Bumper,<p>&nbsp;</p><p>&nbsp;</p><p>All prices are GST exclusive</p>,bb4003_648a7aee43a94b5986cdca403a153706~mv2.png;bb4003_2834030b01df438191865f3679c5e638~mv2.png;bb4003_0eeacbda8e074e26ba841eab26a447e3~mv2.png,Parts - P20 Compatible;Parts - All,02-001-01576,,7,,TRUE,PERCENT,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_447348c5-3e31-50e4-35c2-1d81a5e36d36,Product,P20 2018 RTK Feeder Cable (SMA - SMA RF),<p>&nbsp;</p><p>&nbsp;</p><p>All prices are GST exclusive</p>,bb4003_7a90cb5390234db1937e8bd621f1a705~mv2.jpg,Parts - Cable;Parts - P20 Compatible;Parts - All,01-027-00684,,42,,FALSE,PERCENT,0,OutOfStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_0503ed68-3b6a-401b-205c-bc2bb633b852,Product,P20 2018 Navigation Light / Spray Nozzle - Fuselage Cable,<p>&nbsp;</p><p>&nbsp;</p><p>All prices are GST exclusive</p>,bb4003_489f0fc5d5b74ecf94c6290b475e07bc~mv2.jpg,Parts - P20 Compatible;Parts - All,01-027-00657,,35,,FALSE,PERCENT,0,OutOfStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d3915b9b-5669-b9f1-8620-3c428c70eb1e,Product,P20 2018 Motor - Fuselage Three-phase Cable (Short),<p>&nbsp;</p><p>&nbsp;</p><p>All prices are GST exclusive</p>,bb4003_60705740c5224966935f7dcfa7839cdc~mv2.jpg,Parts - P20 Compatible;Parts - All,01-027-00644,,42,,FALSE,PERCENT,0,OutOfStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_420e7bd5-53ab-109e-b519-614d3329feda,Product,P20 2018 Motor - Fuselage Three-phase Cable (Long),,bb4003_0d891921c28c418788e0f825ab9c4c3d~mv2.jpg,Parts - P20 Compatible;Parts - All,01-027-00643,,53,,FALSE,PERCENT,0,OutOfStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_39c1aa6d-9209-0a4f-8e2e-272d8ca3d651,Product,P20 2017/2018 Pump Controller - Navigation Light / Spray Nozzle Cable,<p>&nbsp;</p><p>&nbsp;</p><p>All prices are GST exclusive</p>,bb4003_95dec858be3b45b08a960ad53b5df3cb~mv2.jpg,Parts - P20 Compatible;Parts - All,01-027-00393,,42,,FALSE,PERCENT,0,OutOfStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_12b0ebde-9217-0a80-f307-3e6472c0941d,Product,P20 2018 Telemetry Antenna (900MHz),<p>&nbsp;</p><p>&nbsp;</p><p>All prices are GST exclusive</p>,bb4003_7e25c39e012644b0bd9b81d137ab5cf6~mv2.jpg,Parts - P20 Compatible;Parts - All,01-003-00146,,70,,FALSE,PERCENT,0,OutOfStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d74211a3-f2b2-f6a6-7b80-cc2294394dbe,Product,P20 2018 GPS Antenna,<p>&nbsp;</p><p>&nbsp;</p><p>All prices are GST exclusive</p>,bb4003_89a0510869dd4e20b2eccdff6289dda0~mv2.jpg,Parts - P20 Compatible;Parts - All,01-003-00140,,314,,FALSE,PERCENT,0,OutOfStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_98fd32f4-72e3-cff2-dfde-41d50767aa1a,Product,P30 2018 Peristaltic Pump Tube Connector,<p>&nbsp;</p><p>&nbsp;</p><p>All prices are GST exclusive</p>,bb4003_5b7be277040649d49d1db4bae732d230~mv2.png;bb4003_60268a79b6b7457d8427ef5bcdc05d19~mv2.png,Parts - P30 Compatible;Parts - All,14-002-00052,,11,,TRUE,PERCENT,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_34425534-f1f5-a17f-5ea4-20b4ded4599c,Product,"P30 36"" Propeller Blades (CW)",<p>&nbsp;</p><p>&nbsp;</p><p>All prices are GST exclusive</p>,bb4003_736afbe921b84e17a6361b0e828e7f5d~mv2.png;bb4003_6b1a14ea5c164b45b5bfc6cec52d84f0~mv2.png;bb4003_a15f0aedc1ff4d2f8818e9bc37f1087c~mv2.png,Parts - P30 Compatible;Parts - Propeller;Parts - All,02-006-00071,,299,,TRUE,PERCENT,0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XAG
